Price,Datetime,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,,META,META,META,META,META,,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG
25,2025-10-23 17:30:00+00:00,,,,,,AAPL,259.9700012207031,260.42498779296875,259.8299865722656,259.8800048828125,3320192.0,,,,,,,,,,,,,,,
26,2025-10-23 18:30:00+00:00,,,,,,AAPL,259.8999938964844,260.0199890136719,259.6199951171875,259.9700012207031,2237171.0,,,,,,,,,,,,,,,
27,2025-10-23 19:30:00+00:00,,,,,,AAPL,259.5799865722656,260.04998779296875,259.0799865722656,259.9100036621094,3143856.0,,,,,,,,,,,,,,,
28,2025-10-24 13:30:00+00:00,,,,,,AAPL,260.94140625,261.6199951171875,259.17999267578125,261.19000244140625,7287527.0,,,,,,,,,,,,,,,
29,2025-10-24 14:30:00+00:00,,,,,,AAPL,263.2799987792969,263.3599853515625,260.7900085449219,260.94000244140625,5490920.0,,,,,,,,,,,,,,,
30,2025-10-24 15:30:00+00:00,,,,,,AAPL,263.5799865722656,264.0299987792969,262.95001220703125,263.2900085449219,4458666.0,,,,,,,,,,,,,,,
31,2025-10-24 16:30:00+00:00,,,,,,AAPL,263.6099853515625,263.7099914550781,262.8500061035156,263.5899963378906,2930456.0,,,,,,,,,,,,,,,
32,2025-10-24 17:30:00+00:00,,,,,,AAPL,264.0199890136719,264.1300048828125,263.4100036621094,263.6099853515625,2843868.0,,,,,,,,,,,,,,,
33,2025-10-24 18:30:00+00:00,,,,,,AAPL,263.5,264.1000061035156,263.1499938964844,264.0249938964844,3187549.0,,,,,,,,,,,,,,,
34,2025-10-24 19:30:00+00:00,,,,,,AAPL,262.739990234375,263.6600036621094,262.1300048828125,263.510009765625,4742484.0,,,,,,,,,,,,,,,
0,2025-10-20 13:30:00+00:00,,,,,,AMZN,,,,,,215.3300018310547,215.3699951171875,213.58999633789062,213.8000030517578,8658353.0,,,,,,,,,,
1,2025-10-20 14:30:00+00:00,,,,,,AMZN,,,,,,214.64999389648438,215.66000366210938,214.55999755859375,215.33999633789062,4483248.0,,,,,,,,,,
2,2025-10-20 15:30:00+00:00,,,,,,AMZN,,,,,,214.8800048828125,215.1909942626953,214.49000549316406,214.65499877929688,2935631.0,,,,,,,,,,
3,2025-10-20 16:30:00+00:00,,,,,,AMZN,,,,,,215.7100067138672,216.0500030517578,214.67999267578125,214.8699951171875,2596339.0,,,,,,,,,,
4,2025-10-20 17:30:00+00:00,,,,,,AMZN,,,,,,215.72000122070312,216.14999389648438,215.52999877929688,215.6811065673828,2303812.0,,,,,,,,,,
5,2025-10-20 18:30:00+00:00,,,,,,AMZN,,,,,,216.35499572753906,216.60800170898438,215.66000366210938,215.72000122070312,3054110.0,,,,,,,,,,
6,2025-10-20 19:30:00+00:00,,,,,,AMZN,,,,,,216.47000122070312,216.64999389648438,216.22999572753906,216.36000061035156,3035312.0,,,,,,,,,,
7,2025-10-21 13:30:00+00:00,,,,,,AMZN,,,,,,221.72000122070312,222.23989868164062,218.0,218.40499877929688,14973073.0,,,,,,,,,,
8,2025-10-21 14:30:00+00:00,,,,,,AMZN,,,,,,221.97000122070312,222.3699951171875,220.77000427246094,221.6999969482422,6236489.0,,,,,,,,,,
9,2025-10-21 15:30:00+00:00,,,,,,AMZN,,,,,,222.97500610351562,223.14999389648438,221.52000427246094,221.9600067138672,5438723.0,,,,,,,,,,
10,2025-10-21 16:30:00+00:00,,,,,,AMZN,,,,,,221.5449981689453,223.32000732421875,221.15499877929688,222.97000122070312,5352732.0,,,,,,,,,,
11,2025-10-21 17:30:00+00:00,,,,,,AMZN,,,,,,222.5843048095703,222.6649932861328,221.52000427246094,221.5449981689453,3617774.0,,,,,,,,,,
12,2025-10-21 18:30:00+00:00,,,,,,AMZN,,,,,,222.4600067138672,223.14990234375,222.24009704589844,222.58999633789062,3906114.0,,,,,,,,,,
13,2025-10-21 19:30:00+00:00,,,,,,AMZN,,,,,,222.02999877929688,222.49130249023438,221.9499969482422,222.4600067138672,3551617.0,,,,,,,,,,
14,2025-10-22 13:30:00+00:00,,,,,,AMZN,,,,,,217.4499969482422,220.0050048828125,217.3300018310547,219.42999267578125,10490922.0,,,,,,,,,,
15,2025-10-22 14:30:00+00:00,,,,,,AMZN,,,,,,218.73989868164062,218.9600067138672,216.91000366210938,217.43800354003906,6425894.0,,,,,,,,,,
16,2025-10-22 15:30:00+00:00,,,,,,AMZN,,,,,,218.97000122070312,219.75999450683594,218.3800048828125,218.74000549316406,3499390.0,,,,,,,,,,
17,2025-10-22 16:30:00+00:00,,,,,,AMZN,,,,,,217.8000030517578,219.05999755859375,217.47999572753906,218.9600067138672,4014663.0,,,,,,,,,,
18,2025-10-22 17:30:00+00:00,,,,,,AMZN,,,,,,217.30499267578125,217.80999755859375,216.52000427246094,217.78500366210938,4435868.0,,,,,,,,,,
19,2025-10-22 18:30:00+00:00,,,,,,AMZN,,,,,,218.27000427246094,218.3300018310547,217.00999450683594,217.30499267578125,3707985.0,,,,,,,,,,
20,2025-10-22 19:30:00+00:00,,,,,,AMZN,,,,,,217.97000122070312,218.3800048828125,217.54100036621094,218.2899932861328,3486824.0,,,,,,,,,,
21,2025-10-23 13:30:00+00:00,,,,,,AMZN,,,,,,219.88560485839844,220.80999755859375,218.17999267578125,218.94500732421875,7973740.0,,,,,,,,,,
22,2025-10-23 14:30:00+00:00,,,,,,AMZN,,,,,,220.27139282226562,220.64999389648438,219.75,219.91000366210938,3341363.0,,,,,,,,,,
23,2025-10-23 15:30:00+00:00,,,,,,AMZN,,,,,,220.07000732421875,220.36000061035156,219.3914031982422,220.26499938964844,2236159.0,,,,,,,,,,
24,2025-10-23 16:30:00+00:00,,,,,,AMZN,,,,,,219.77499389648438,220.68380737304688,219.75,220.05999755859375,2049627.0,,,,,,,,,,
25,2025-10-23 17:30:00+00:00,,,,,,AMZN,,,,,,220.60000610351562,220.7198028564453,219.6999969482422,219.76010131835938,2077692.0,,,,,,,,,,
26,2025-10-23 18:30:00+00:00,,,,,,AMZN,,,,,,220.96499633789062,221.2198028564453,220.25,220.58999633789062,2865120.0,,,,,,,,,,
27,2025-10-23 19:30:00+00:00,,,,,,AMZN,,,,,,221.08999633789062,221.3000030517578,220.6699981689453,220.97000122070312,4595149.0,,,,,,,,,,
28,2025-10-24 13:30:00+00:00,,,,,,AMZN,,,,,,223.47999572753906,224.63999938964844,221.89999389648438,221.97000122070312,9977748.0,,,,,,,,,,
29,2025-10-24 14:30:00+00:00,,,,,,AMZN,,,,,,223.7899932861328,224.07000732421875,222.8704071044922,223.47000122070312,5240667.0,,,,,,,,,,
30,2025-10-24 15:30:00+00:00,,,,,,AMZN,,,,,,224.76519775390625,224.83880615234375,223.47000122070312,223.8000030517578,4956732.0,,,,,,,,,,
31,2025-10-24 16:30:00+00:00,,,,,,AMZN,,,,,,224.83999633789062,225.25999450683594,224.5,224.75,3541318.0,,,,,,,,,,
32,2025-10-24 17:30:00+00:00,,,,,,AMZN,,,,,,224.85000610351562,225.39999389648438,224.63499450683594,224.83999633789062,2893965.0,,,,,,,,,,
33,2025-10-24 18:30:00+00:00,,,,,,AMZN,,,,,,224.3350067138672,224.92999267578125,224.0800018310547,224.85499572753906,3037636.0,,,,,,,,,,
34,2025-10-24 19:30:00+00:00,,,,,,AMZN,,,,,,224.25999450683594,224.6699981689453,224.08999633789062,224.3300018310547,4094096.0,,,,,,,,,,
0,2025-10-20 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1224.75,1226.239990234375,1206.9000244140625,1207.875,1115449.0,,,,,
1,2025-10-20 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1233.93701171875,1234.300048828125,1223.530029296875,1225.3399658203125,452425.0,,,,,
2,2025-10-20 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1235.52001953125,1236.5,1231.449951171875,1234.2327880859375,353208.0,,,,,
3,2025-10-20 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1240.9957275390625,1241.449951171875,1234.820068359375,1235.75,301028.0,,,,,
4,2025-10-20 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1245.1710205078125,1247.760009765625,1240.47998046875,1241.364013671875,389727.0,,,,,
5,2025-10-20 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1239.93603515625,1245.25,1237.0400390625,1245.2379150390625,383346.0,,,,,
6,2025-10-20 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1238.97998046875,1241.68505859375,1237.0,1239.9849853515625,383592.0,,,,,
7,2025-10-21 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1238.1800537109375,1248.599853515625,1231.7750244140625,1242.0,1122008.0,,,,,
8,2025-10-21 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1239.6300048828125,1241.699951171875,1236.4000244140625,1238.1700439453125,436881.0,,,,,
9,2025-10-21 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1241.7049560546875,1244.1500244140625,1239.487548828125,1239.6700439453125,436101.0,,,,,
10,2025-10-21 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1240.9449462890625,1243.9300537109375,1239.425537109375,1241.739990234375,349290.0,,,,,
11,2025-10-21 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1241.3299560546875,1243.6199951171875,1240.77001953125,1240.9140625,341540.0,,,,,
12,2025-10-21 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1240.969970703125,1243.989990234375,1239.9000244140625,1241.39501953125,591637.0,,,,,
13,2025-10-21 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1241.780029296875,1243.000244140625,1239.0,1240.3489990234375,772283.0,,,,,
14,2025-10-22 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1122.72998046875,1157.5,1122.3900146484375,1143.3599853515625,5915248.0,,,,,
15,2025-10-22 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1117.4200439453125,1125.469970703125,1114.6500244140625,1123.280029296875,2607312.0,,,,,
16,2025-10-22 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1119.0150146484375,1124.52001953125,1115.783447265625,1117.385009765625,1299285.0,,,,,
17,2025-10-22 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1115.4449462890625,1119.5399169921875,1112.51904296875,1118.9200439453125,1209837.0,,,,,
18,2025-10-22 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1123.3599853515625,1123.6800537109375,1114.5,1115.43994140625,1022550.0,,,,,
19,2025-10-22 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1116.2950439453125,1125.8499755859375,1115.5999755859375,1123.1400146484375,964885.0,,,,,
20,2025-10-22 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1116.68994140625,1121.4722900390625,1115.157958984375,1116.5400390625,1005395.0,,,,,
21,2025-10-23 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1110.844970703125,1127.8284912109375,1106.8900146484375,1126.9000244140625,2028338.0,,,,,
22,2025-10-23 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1105.369873046875,1115.47998046875,1103.52001953125,1110.7501220703125,867873.0,,,,,
23,2025-10-23 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1108.5450439453125,1108.6400146484375,1099.72998046875,1105.0,1203518.0,,,,,
24,2025-10-23 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1111.3299560546875,1116.5,1107.1099853515625,1108.4959716796875,834786.0,,,,,
25,2025-10-23 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1116.06005859375,1117.280029296875,1111.3399658203125,1111.725341796875,524860.0,,,,,
26,2025-10-23 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1115.280029296875,1117.780029296875,1113.330078125,1116.0980224609375,465731.0,,,,,
27,2025-10-23 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1113.199951171875,1117.2900390625,1113.0,1115.5999755859375,533684.0,,,,,
28,2025-10-24 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1108.703125,1114.5,1096.4749755859375,1111.0,1731700.0,,,,,
29,2025-10-24 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1098.5152587890625,1108.9798583984375,1094.510009765625,1108.9798583984375,993238.0,,,,,
30,2025-10-24 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1102.2320556640625,1102.7799072265625,1095.1099853515625,1098.75,634239.0,,,,,
31,2025-10-24 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1102.250244140625,1105.7498779296875,1102.1728515625,1102.385009765625,504246.0,,,,,
32,2025-10-24 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1101.5,1103.4998779296875,1099.75,1102.4200439453125,378292.0,,,,,
33,2025-10-24 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1099.699951171875,1102.3599853515625,1098.260009765625,1101.800048828125,491231.0,,,,,
34,2025-10-24 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1094.6800537109375,1099.5,1094.4100341796875,1099.4000244140625,724433.0,,,,,
0,2025-10-20 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,256.5950012207031,256.8699951171875,254.60000610351562,255.16000366210938,3376052.0
1,2025-10-20 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,256.8699951171875,257.04998779296875,255.97999572753906,256.5950012207031,1417687.0
2,2025-10-20 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,256.8599853515625,257.8699951171875,256.6400146484375,256.8900146484375,1229691.0
3,2025-10-20 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,256.75,257.5199890136719,256.6476135253906,256.8500061035156,936526.0
4,2025-10-20 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,256.7300109863281,257.0899963378906,256.3800048828125,256.760009765625,611303.0
5,2025-10-20 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,256.9700012207031,257.5199890136719,256.4949951171875,256.760009765625,1119155.0
6,2025-10-20 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,257.0799865722656,257.56170654296875,256.8389892578125,256.95001220703125,1356575.0
7,2025-10-21 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.4781951904297,255.3300018310547,252.0,255.3300018310547,3890195.0
8,2025-10-21 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,246.86000061035156,253.3300018310547,244.67999267578125,252.4550018310547,6709749.0
9,2025-10-21 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,249.5800018310547,250.27000427246094,246.4600067138672,246.85000610351562,4494131.0
10,2025-10-21 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.10499572753906,252.94000244140625,248.0500030517578,249.5749969482422,5059000.0
11,2025-10-21 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.75,253.27200317382812,251.1199951171875,252.0800018310547,2560589.0
12,2025-10-21 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.19500732421875,253.0399932861328,251.94000244140625,252.7449951171875,1428354.0
13,2025-10-21 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.32000732421875,252.3300018310547,251.27000427246094,252.22000122070312,1673729.0
14,2025-10-22 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,253.89999389648438,257.0799865722656,253.6649932861328,255.0399932861328,5033181.0
15,2025-10-22 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,253.67999267578125,257.17999267578125,252.8699951171875,253.9250030517578,3974722.0
16,2025-10-22 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.4600067138672,254.8300018310547,252.27999877929688,253.72000122070312,2073807.0
17,2025-10-22 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.58999633789062,252.77000427246094,250.4510040283203,252.41000366210938,1843035.0
18,2025-10-22 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.97109985351562,252.22000122070312,250.62420654296875,251.5800018310547,1352067.0
19,2025-10-22 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.44000244140625,252.75999450683594,251.57640075683594,251.97000122070312,1246308.0
20,2025-10-22 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.52000427246094,252.75999450683594,251.67999267578125,252.39999389648438,1323816.0
21,2025-10-23 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,254.6300048828125,255.86000061035156,252.76829528808594,253.85000610351562,2944025.0
22,2025-10-23 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,254.8249969482422,255.61000061035156,253.9499969482422,254.64959716796875,1090464.0
23,2025-10-23 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,255.35009765625,255.57989501953125,254.22000122070312,254.8699951171875,1033282.0
24,2025-10-23 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,254.61000061035156,255.47999572753906,254.41000366210938,255.38999938964844,1062244.0
25,2025-10-23 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,255.3699951171875,255.38400268554688,254.58999633789062,254.64999389648438,621593.0
26,2025-10-23 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,254.4199981689453,255.38499450683594,254.2899932861328,255.36500549316406,1475381.0
27,2025-10-23 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,253.74000549316406,254.5377960205078,253.30999755859375,254.44000244140625,2016241.0
28,2025-10-24 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,261.1499938964844,262.510009765625,256.1000061035156,257.29998779296875,5691820.0
