Datetime,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,META,META,META,META,META,,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG
2025-10-17 13:30:00+00:00,713.8200073242188,715.739990234375,706.1199951171875,707.0750122070312,2995068.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-17 14:30:00+00:00,708.9603881835938,713.989990234375,707.3599853515625,713.7050170898438,1305341.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-17 15:30:00+00:00,712.6900024414062,713.5900268554688,706.8099975585938,708.894775390625,1121503.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-17 16:30:00+00:00,711.8499755859375,713.6900024414062,710.1408081054688,712.9000244140625,644011.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-17 17:30:00+00:00,716.3200073242188,716.8300170898438,711.1500854492188,711.7000732421875,1866966.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-17 18:30:00+00:00,717.1649780273438,717.5399780273438,715.4199829101562,716.5800170898438,782473.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-17 19:30:00+00:00,716.6699829101562,718.5399780273438,716.010009765625,717.0700073242188,1405410.0,META,,,,,,,,,,,,,,,,,,,,
2025-10-13 13:30:00+00:00,,,,,,AAPL,246.37600708007812,249.49000549316406,245.55999755859375,249.3800048828125,9359382.0,,,,,,,,,,,,,,,
2025-10-13 14:30:00+00:00,,,,,,AAPL,248.59030151367188,248.65989685058594,246.22999572753906,246.3699951171875,5816790.0,,,,,,,,,,,,,,,
2025-10-13 15:30:00+00:00,,,,,,AAPL,249.17999267578125,249.6199951171875,248.36000061035156,248.6199951171875,3115587.0,,,,,,,,,,,,,,,
2025-10-13 16:30:00+00:00,,,,,,AAPL,249.1042022705078,249.68930053710938,248.5500030517578,249.1699981689453,2298264.0,,,,,,,,,,,,,,,
2025-10-13 17:30:00+00:00,,,,,,AAPL,249.1461944580078,249.32000732421875,248.68800354003906,249.08999633789062,2175748.0,,,,,,,,,,,,,,,
2025-10-13 18:30:00+00:00,,,,,,AAPL,248.32000732421875,249.24000549316406,248.1300048828125,249.13999938964844,2310709.0,,,,,,,,,,,,,,,
2025-10-13 19:30:00+00:00,,,,,,AAPL,247.58999633789062,248.58999633789062,247.3300018310547,248.32000732421875,3786722.0,,,,,,,,,,,,,,,
2025-10-14 13:30:00+00:00,,,,,,AAPL,247.02000427246094,247.22999572753906,244.6999969482422,246.61500549316406,6901149.0,,,,,,,,,,,,,,,
2025-10-14 14:30:00+00:00,,,,,,AAPL,246.21400451660156,247.74989318847656,246.1199951171875,247.0,3292430.0,,,,,,,,,,,,,,,
2025-10-14 15:30:00+00:00,,,,,,AAPL,247.38999938964844,247.75,246.1699981689453,246.22999572753906,2724013.0,,,,,,,,,,,,,,,
2025-10-14 16:30:00+00:00,,,,,,AAPL,247.79800415039062,248.035400390625,247.38499450683594,247.38999938964844,2048766.0,,,,,,,,,,,,,,,
2025-10-14 17:30:00+00:00,,,,,,AAPL,247.48500061035156,247.82000732421875,247.17999267578125,247.80999755859375,2132596.0,,,,,,,,,,,,,,,
2025-10-14 18:30:00+00:00,,,,,,AAPL,248.4199981689453,248.75,247.14439392089844,247.49000549316406,3822730.0,,,,,,,,,,,,,,,
2025-10-14 19:30:00+00:00,,,,,,AAPL,247.85000610351562,248.84500122070312,246.72999572753906,248.42999267578125,4482259.0,,,,,,,,,,,,,,,
2025-10-15 13:30:00+00:00,,,,,,AAPL,250.85000610351562,251.82000732421875,248.63999938964844,249.3800048828125,8163531.0,,,,,,,,,,,,,,,
2025-10-15 14:30:00+00:00,,,,,,AAPL,249.85989379882812,251.4691925048828,249.8000030517578,250.8699951171875,3430819.0,,,,,,,,,,,,,,,
2025-10-15 15:30:00+00:00,,,,,,AAPL,249.77499389648438,250.04969787597656,248.72000122070312,249.82000732421875,2879510.0,,,,,,,,,,,,,,,
2025-10-15 16:30:00+00:00,,,,,,AAPL,248.0904998779297,249.9499053955078,247.47999572753906,249.77999877929688,2290291.0,,,,,,,,,,,,,,,
2025-10-15 17:30:00+00:00,,,,,,AAPL,249.64700317382812,249.8000030517578,248.0500030517578,248.10499572753906,1934212.0,,,,,,,,,,,,,,,
2025-10-15 18:30:00+00:00,,,,,,AAPL,249.9199981689453,250.10000610351562,249.47999572753906,249.64999389648438,2139459.0,,,,,,,,,,,,,,,
2025-10-15 19:30:00+00:00,,,,,,AAPL,249.42999267578125,250.07000732421875,248.1699981689453,249.92999267578125,4229173.0,,,,,,,,,,,,,,,
2025-10-16 13:30:00+00:00,,,,,,AAPL,247.50999450683594,248.3800048828125,246.17999267578125,248.27000427246094,9564057.0,,,,,,,,,,,,,,,
2025-10-16 14:30:00+00:00,,,,,,AAPL,248.23500061035156,249.0399932861328,247.48170471191406,247.49000549316406,4826932.0,,,,,,,,,,,,,,,
2025-10-16 15:30:00+00:00,,,,,,AAPL,247.72000122070312,248.66310119628906,247.03500366210938,248.1699981689453,3305994.0,,,,,,,,,,,,,,,
2025-10-16 16:30:00+00:00,,,,,,AAPL,247.22000122070312,247.7720947265625,246.0399932861328,247.70010375976562,4045208.0,,,,,,,,,,,,,,,
2025-10-16 17:30:00+00:00,,,,,,AAPL,245.66000366210938,247.4199981689453,245.25999450683594,247.22000122070312,3995746.0,,,,,,,,,,,,,,,
2025-10-16 18:30:00+00:00,,,,,,AAPL,246.5500030517578,247.02000427246094,245.1300048828125,245.63999938964844,3603265.0,,,,,,,,,,,,,,,
2025-10-16 19:30:00+00:00,,,,,,AAPL,247.42999267578125,247.91000366210938,246.35000610351562,246.55999755859375,3734949.0,,,,,,,,,,,,,,,
2025-10-17 13:30:00+00:00,,,,,,AAPL,249.5601043701172,250.32000732421875,247.27000427246094,248.02000427246094,11142993.0,,,,,,,,,,,,,,,
2025-10-17 14:30:00+00:00,,,,,,AAPL,248.47999572753906,249.86000061035156,248.22999572753906,249.6439971923828,3459331.0,,,,,,,,,,,,,,,
2025-10-17 15:30:00+00:00,,,,,,AAPL,250.29649353027344,250.35000610351562,248.09719848632812,248.47999572753906,4277714.0,,,,,,,,,,,,,,,
2025-10-17 16:30:00+00:00,,,,,,AAPL,250.81500244140625,251.36000061035156,250.27520751953125,250.29330444335938,6063960.0,,,,,,,,,,,,,,,
2025-10-17 17:30:00+00:00,,,,,,AAPL,252.3000030517578,252.53500366210938,250.2449951171875,250.8000030517578,3952984.0,,,,,,,,,,,,,,,
2025-10-17 18:30:00+00:00,,,,,,AAPL,252.75999450683594,252.82000732421875,251.6999969482422,252.2823944091797,3982655.0,,,,,,,,,,,,,,,
2025-10-17 19:30:00+00:00,,,,,,AAPL,252.3000030517578,253.3800048828125,252.1199951171875,252.75,7247788.0,,,,,,,,,,,,,,,
2025-10-13 13:30:00+00:00,,,,,,AMZN,,,,,,220.11000061035156,220.42999267578125,217.0399932861328,217.6999969482422,11916565.0,,,,,,,,,,
2025-10-13 14:30:00+00:00,,,,,,AMZN,,,,,,220.16000366210938,220.5399932861328,218.69000244140625,220.10000610351562,5313426.0,,,,,,,,,,
2025-10-13 15:30:00+00:00,,,,,,AMZN,,,,,,220.1699981689453,220.6699981689453,219.89999389648438,220.1697998046875,3478186.0,,,,,,,,,,
2025-10-13 16:30:00+00:00,,,,,,AMZN,,,,,,220.0500030517578,220.58999633789062,219.86050415039062,220.1699981689453,2850696.0,,,,,,,,,,
2025-10-13 17:30:00+00:00,,,,,,AMZN,,,,,,220.52499389648438,220.57000732421875,219.69009399414062,220.0500030517578,2655303.0,,,,,,,,,,
2025-10-13 18:30:00+00:00,,,,,,AMZN,,,,,,220.1199951171875,220.63999938964844,219.8000030517578,220.52499389648438,2489006.0,,,,,,,,,,
2025-10-13 19:30:00+00:00,,,,,,AMZN,,,,,,220.0,220.55999755859375,219.94000244140625,220.11000061035156,3852204.0,,,,,,,,,,
2025-10-14 13:30:00+00:00,,,,,,AMZN,,,,,,216.4250030517578,216.60000610351562,212.60000610351562,215.39999389648438,13903268.0,,,,,,,,,,
2025-10-14 14:30:00+00:00,,,,,,AMZN,,,,,,216.4949951171875,217.06959533691406,215.97999572753906,216.4250030517578,5601692.0,,,,,,,,,,
2025-10-14 15:30:00+00:00,,,,,,AMZN,,,,,,218.3000030517578,218.49989318847656,216.47000122070312,216.4949951171875,3960722.0,,,,,,,,,,
2025-10-14 16:30:00+00:00,,,,,,AMZN,,,,,,218.9199981689453,219.32000732421875,218.0399932861328,218.2899932861328,3463725.0,,,,,,,,,,
2025-10-14 17:30:00+00:00,,,,,,AMZN,,,,,,217.55999755859375,219.05999755859375,216.82000732421875,218.9250030517578,3966278.0,,,,,,,,,,
2025-10-14 18:30:00+00:00,,,,,,AMZN,,,,,,217.48500061035156,217.73500061035156,216.87339782714844,217.57000732421875,4374080.0,,,,,,,,,,
2025-10-14 19:30:00+00:00,,,,,,AMZN,,,,,,216.44000244140625,217.52000427246094,215.3699951171875,217.49000549316406,5250080.0,,,,,,,,,,
2025-10-15 13:30:00+00:00,,,,,,AMZN,,,,,,216.1999969482422,217.7100067138672,215.91009521484375,216.6999969482422,10791942.0,,,,,,,,,,
2025-10-15 14:30:00+00:00,,,,,,AMZN,,,,,,215.44000244140625,216.74000549316406,215.14999389648438,216.22000122070312,7726538.0,,,,,,,,,,
2025-10-15 15:30:00+00:00,,,,,,AMZN,,,,,,215.42010498046875,215.6999969482422,214.14999389648438,215.4499969482422,5487150.0,,,,,,,,,,
2025-10-15 16:30:00+00:00,,,,,,AMZN,,,,,,213.61500549316406,215.5399932861328,212.66000366210938,215.4600067138672,5527751.0,,,,,,,,,,
2025-10-15 17:30:00+00:00,,,,,,AMZN,,,,,,214.8000030517578,215.0,213.47000122070312,213.63499450683594,3033134.0,,,,,,,,,,
2025-10-15 18:30:00+00:00,,,,,,AMZN,,,,,,215.18099975585938,215.27499389648438,214.58999633789062,214.7801055908203,3060567.0,,,,,,,,,,
2025-10-15 19:30:00+00:00,,,,,,AMZN,,,,,,215.6300048828125,215.64999389648438,214.72000122070312,215.18499755859375,3884561.0,,,,,,,,,,
2025-10-16 13:30:00+00:00,,,,,,AMZN,,,,,,217.5749969482422,218.58999633789062,215.2899932861328,215.6699981689453,9257748.0,,,,,,,,,,
2025-10-16 14:30:00+00:00,,,,,,AMZN,,,,,,216.75999450683594,218.53500366210938,216.5153045654297,217.5970001220703,3851239.0,,,,,,,,,,
2025-10-16 15:30:00+00:00,,,,,,AMZN,,,,,,215.5,217.0399932861328,215.4300994873047,216.75,3656254.0,,,,,,,,,,
2025-10-16 16:30:00+00:00,,,,,,AMZN,,,,,,215.52999877929688,215.86000061035156,213.8800048828125,215.5,5533686.0,,,,,,,,,,
2025-10-16 17:30:00+00:00,,,,,,AMZN,,,,,,213.17999267578125,215.75999450683594,213.13999938964844,215.50999450683594,4659136.0,,,,,,,,,,
2025-10-16 18:30:00+00:00,,,,,,AMZN,,,,,,214.07000732421875,214.8699951171875,212.8101043701172,213.1999969482422,5234988.0,,,,,,,,,,
2025-10-16 19:30:00+00:00,,,,,,AMZN,,,,,,214.47000122070312,215.0,213.63999938964844,214.10000610351562,4346792.0,,,,,,,,,,
2025-10-17 13:30:00+00:00,,,,,,AMZN,,,,,,213.9600067138672,214.8000030517578,212.6199951171875,214.55999755859375,10392685.0,,,,,,,,,,
2025-10-17 14:30:00+00:00,,,,,,AMZN,,,,,,211.58999633789062,213.96499633789062,211.1199951171875,213.96499633789062,7630123.0,,,,,,,,,,
2025-10-17 15:30:00+00:00,,,,,,AMZN,,,,,,213.05999755859375,213.24000549316406,211.02999877929688,211.59500122070312,6111493.0,,,,,,,,,,
2025-10-17 16:30:00+00:00,,,,,,AMZN,,,,,,212.36639404296875,213.28860473632812,212.1199951171875,213.0449981689453,3793387.0,,,,,,,,,,
2025-10-17 17:30:00+00:00,,,,,,AMZN,,,,,,213.68499755859375,213.7899932861328,212.05499267578125,212.3350067138672,3603787.0,,,,,,,,,,
2025-10-17 18:30:00+00:00,,,,,,AMZN,,,,,,213.25999450683594,213.76499938964844,212.94000244140625,213.67999267578125,3656818.0,,,,,,,,,,
2025-10-17 19:30:00+00:00,,,,,,AMZN,,,,,,213.0500030517578,213.3800048828125,212.77999877929688,213.25,4248314.0,,,,,,,,,,
2025-10-13 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1227.360107421875,1231.1199951171875,1206.81005859375,1221.9300537109375,591757.0,,,,,
2025-10-13 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1223.1650390625,1230.9898681640625,1219.27001953125,1227.3599853515625,243480.0,,,,,
2025-10-13 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1224.1949462890625,1226.25,1220.300048828125,1223.81005859375,187927.0,,,,,
2025-10-13 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1220.2550048828125,1224.989990234375,1218.22998046875,1223.27001953125,172973.0,,,,,
2025-10-13 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1219.2099609375,1222.094970703125,1218.1800537109375,1220.64501953125,178239.0,,,,,
2025-10-13 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1220.75,1221.9300537109375,1216.56005859375,1219.0899658203125,167378.0,,,,,
2025-10-13 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1218.6500244140625,1223.113525390625,1218.2000732421875,1221.0550537109375,268263.0,,,,,
2025-10-14 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1215.1099853515625,1215.4150390625,1203.0999755859375,1214.75,595882.0,,,,,
2025-10-14 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1216.02001953125,1222.3699951171875,1213.363037109375,1215.1300048828125,266233.0,,,,,
2025-10-14 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1222.760009765625,1223.8900146484375,1215.47998046875,1216.9300537109375,203833.0,,,,,
2025-10-14 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1218.2650146484375,1224.2899169921875,1217.31005859375,1223.8699951171875,163728.0,,,,,
2025-10-14 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1220.010009765625,1222.4599609375,1216.8599853515625,1218.219970703125,154383.0,,,,,
2025-10-14 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1215.8399658203125,1220.5400390625,1214.43994140625,1220.010009765625,178803.0,,,,,
2025-10-14 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1215.72998046875,1216.1800537109375,1210.010009765625,1216.1650390625,382074.0,,,,,
2025-10-15 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1214.1500244140625,1218.0,1206.0,1213.010009765625,417645.0,,,,,
2025-10-15 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1216.81005859375,1219.6199951171875,1212.2900390625,1214.875,235499.0,,,,,
2025-10-15 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1212.0,1219.10498046875,1212.0,1216.8499755859375,217204.0,,,,,
2025-10-15 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1205.4212646484375,1213.2099609375,1203.373046875,1211.8599853515625,190657.0,,,,,
2025-10-15 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1203.9649658203125,1210.3299560546875,1203.2099609375,1206.114990234375,146139.0,,,,,
2025-10-15 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1207.5679931640625,1208.1318359375,1203.5699462890625,1203.5699462890625,142725.0,,,,,
2025-10-15 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1203.2900390625,1208.530029296875,1201.6700439453125,1207.9599609375,247509.0,,,,,
2025-10-16 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1200.3199462890625,1216.7099609375,1198.2166748046875,1212.1500244140625,600363.0,,,,,
2025-10-16 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1195.280029296875,1208.6600341796875,1195.27001953125,1199.8199462890625,338437.0,,,,,
2025-10-16 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1189.06005859375,1196.3499755859375,1188.263671875,1195.0,347924.0,,,,,
2025-10-16 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1188.77001953125,1189.969970703125,1181.1258544921875,1188.510009765625,336606.0,,,,,
2025-10-16 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1180.1573486328125,1189.58984375,1177.9100341796875,1188.77001953125,239168.0,,,,,
2025-10-16 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1179.4000244140625,1182.5,1176.155029296875,1179.4100341796875,239063.0,,,,,
2025-10-16 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1183.2249755859375,1185.125,1177.8499755859375,1179.6300048828125,406051.0,,,,,
2025-10-17 13:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1194.6199951171875,1196.0,1178.9599609375,1183.5999755859375,659310.0,,,,,
2025-10-17 14:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1189.9300537109375,1197.041015625,1188.8199462890625,1194.47998046875,471388.0,,,,,
2025-10-17 15:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1197.25,1199.1319580078125,1185.5899658203125,1189.9200439453125,383715.0,,,,,
2025-10-17 16:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1194.2850341796875,1200.1600341796875,1193.010009765625,1197.64501953125,195281.0,,,,,
2025-10-17 17:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1201.25,1201.75,1194.6099853515625,1195.0599365234375,303805.0,,,,,
2025-10-17 18:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1201.2874755859375,1203.1199951171875,1198.94580078125,1201.1300048828125,239302.0,,,,,
2025-10-17 19:30:00+00:00,,,,,,NFLX,,,,,,,,,,,1199.3699951171875,1201.3599853515625,1198.7900390625,1200.1500244140625,270817.0,,,,,
2025-10-13 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,241.6300048828125,243.17999267578125,240.75,240.97000122070312,3137872.0
2025-10-13 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,242.94000244140625,243.25999450683594,240.91000366210938,241.5850067138672,1431030.0
2025-10-13 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,243.54600524902344,243.8000030517578,242.72999572753906,242.89999389648438,1096593.0
2025-10-13 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,243.01840209960938,243.82000732421875,242.5449981689453,243.5,1244831.0
2025-10-13 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,243.8199005126953,244.0399932861328,242.89999389648438,243.00999450683594,780801.0
2025-10-13 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,243.82000732421875,244.00999450683594,243.25,243.82000732421875,782277.0
2025-10-13 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,244.64999389648438,244.99000549316406,243.7899932861328,243.80999755859375,1726391.0
2025-10-14 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,245.11000061035156,245.24000549316406,241.17750549316406,241.86000061035156,3262497.0
2025-10-14 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,246.11000061035156,246.60000610351562,244.83059692382812,245.0800018310547,2556920.0
2025-10-14 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,247.46499633789062,248.0240020751953,246.14999389648438,246.14999389648438,1681124.0
2025-10-14 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,247.47999572753906,247.89500427246094,246.6367950439453,247.5,1026217.0
2025-10-14 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,247.5500030517578,247.64999389648438,247.05999755859375,247.50999450683594,656961.0
2025-10-14 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,246.53500366210938,247.5189971923828,246.4857940673828,247.5189971923828,764146.0
2025-10-14 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,246.19000244140625,246.5800018310547,244.5,246.5500030517578,1868966.0
2025-10-15 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.97000122070312,252.60000610351562,246.7899932861328,247.91000366210938,3814027.0
2025-10-15 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.00999450683594,252.75999450683594,250.41099548339844,251.97000122070312,1835298.0
2025-10-15 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,249.99000549316406,251.13999938964844,249.22999572753906,250.9398956298828,1219453.0
2025-10-15 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,248.23500061035156,250.26499938964844,247.44000244140625,249.94000244140625,994289.0
2025-10-15 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,250.47000122070312,250.7095947265625,248.1905059814453,248.1905059814453,802770.0
2025-10-15 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.17999267578125,251.64999389648438,250.39999389648438,250.47999572753906,1348683.0
2025-10-15 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.72900390625,251.7899932861328,250.4199981689453,251.1699981689453,1885384.0
2025-10-16 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,255.42999267578125,257.5799865722656,252.38999938964844,252.47000122070312,5904503.0
2025-10-16 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,254.85000610351562,256.9100036621094,254.72999572753906,255.5413055419922,1906922.0
2025-10-16 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.9149932861328,255.42999267578125,252.8336944580078,254.80999755859375,1403542.0
2025-10-16 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,253.5,253.75,251.50999450683594,252.88999938964844,1467532.0
2025-10-16 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.64100646972656,253.72999572753906,250.6699981689453,253.4600067138672,1237440.0
2025-10-16 18:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.11000061035156,252.86000061035156,250.91000366210938,251.64439392089844,1346462.0
2025-10-16 19:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.8800048828125,252.74000549316406,251.61000061035156,252.15049743652344,2758143.0
2025-10-17 13:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.1300048828125,252.88999938964844,248.58999633789062,251.34500122070312,4548744.0
2025-10-17 14:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,251.0399932861328,252.47999572753906,250.625,252.0800018310547,2490852.0
2025-10-17 15:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,253.5500030517578,253.67999267578125,250.33999633789062,251.05999755859375,1602856.0
2025-10-17 16:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,252.3524932861328,253.92990112304688,251.83999633789062,253.5500030517578,1283842.0
2025-10-17 17:30:00+00:00,,,,,,GOOG,,,,,,,,,,,,,,,,254.3000030517578,254.8769989013672,252.22999572753906,252.3000030517578,1256385.0
